Wall time,Step,Value
1660336906.389505,574,41.71794509887695
1660336928.8390517,575,190.53628540039062
1660336950.67816,576,78.58655548095703
1660336970.7071705,577,26.049331665039062
1660336991.2554288,578,188.8056182861328
1660337011.9722412,579,181.60537719726562
1660337033.2426186,580,62.210365295410156
1660337053.733354,581,187.23291015625
1660337075.5982535,582,226.6376953125
1660337095.8096876,583,75.13457489013672
1660337117.0188785,584,176.84873962402344
1660337138.1101227,585,257.8765563964844
1660337158.7793589,586,140.3370361328125
1660337180.302454,587,137.52340698242188
1660337201.369725,588,159.01931762695312
1660337219.3256319,589,157.1780242919922
1660337236.508314,590,126.44937133789062
1660337252.4336782,591,102.90278625488281
1660337267.709616,592,173.36436462402344
1660337283.2228482,593,218.27285766601562
1660337296.789417,594,103.45106506347656
1660337310.5210052,595,214.23350524902344
1660337324.1779513,596,19.08405113220215
1660337337.5501003,597,221.603759765625
1660337351.304529,598,250.54270935058594
1660337364.625654,599,217.97308349609375
